years,sex,Age,social status,Education level,Religion,Job,Charge,Number
"2,013",male,29,single,الصف الثالث الثانوى,Muslim,Employee,theft,1
"2,013",male,52,married,الصف الثالث الثانوى,Hindu,Employee,theft,1
"2,013",male,42,single,الصف الثالث الثانوى,Muslim,Employee,theft,1
"2,013",male,46,married,redaing & writing,Muslim,Employee,theft,1
"2,013",male,42,married,uneducated,Muslim,Employee,theft,1
"2,013",male,47,married,redaing & writing,Hindu,Employee,theft,1
"2,013",male,40,,الصف الثالث الثانوى,,Employee,theft,1
"2,013",male,51,married,redaing & writing,Muslim,Employee,theft,1
"2,013",female,29,single,Third Grade of middle school,Muslim,Employee,theft,1
"2,013",male,30,single,redaing & writing,Muslim,Employee,theft,1
"2,013",male,31,single,الصف الاول الثانوى,Muslim,Employee,theft,1
"2,013",male,31,married,Undefined,Muslim,Employee,theft,1
"2,013",male,32,single,شهاده الاعداديه العامه,Hindu,Employee,theft,1
"2,013",male,54,married,redaing & writing,Hindu,Employee,theft,1
"2,013",female,16,single,الصف الثالث الثانوى,Muslim,Employee,theft,1
"2,013",male,32,married,High school,Muslim,Employee,theft,1
"2,013",male,34,married,Secondary literary,Muslim,Employee,theft,1
"2,013",male,36,married,اعداديه Undefinedه,Hindu,Employee,theft,1
"2,013",male,28,,,,Employee,theft,1
"2,013",male,43,married,Middle school,Hindu,Employee,theft,1
"2,013",male,36,single,0,Muslim,Employee,theft,1
"2,013",male,51,married,High school,Undefined,Employee,theft,1
"2,013",male,28,single,ابتدائيه عامه,Muslim,Employee,theft,1
"2,013",female,33,single,0,Muslim,Employee,theft,1
"2,013",male,29,married,Undefined,Muslim,Employee,theft,1
"2,013",male,45,single,High school,Muslim,Employee,theft,1
"2,013",male,24,married,الصف الثالث الثانوى,Muslim,Employee,theft,1
"2,013",male,26,single,High school,Muslim,Employee,theft,1
"2,013",male,28,married,بكالوريس هندسه مدنيه,Muslim,Employee,theft,1
"2,013",male,24,married,redaing & writing,Muslim,Employee,theft,1
"2,013",male,32,single,0,Muslim,Employee,theft,1
"2,013",male,49,married,High school,Muslim,Employee,theft,1
"2,013",male,29,single,الصف الثانى الاعدادى,Muslim,Employee,theft,1
"2,013",male,24,married,Middle school,Muslim,Employee,theft,1
"2,013",male,28,single,ابتدائيه عامه,Muslim,Employee,theft,1
"2,013",male,24,single,ثانويه Undefinedه,Muslim,Employee,theft,1
"2,013",male,26,married,الصف الثانى الاعدادى,Hindu,Employee,theft,1
"2,013",male,29,single,Middle school,Muslim,Employee,theft,1
"2,013",male,22,single,0,Undefined,Employee,theft,1
"2,013",male,27,married,Middle school,Muslim,Employee,theft,1
"2,013",male,49,married,uneducated,Muslim,Employee,theft,1
"2,013",male,29,married,شهاده الاعداديه العامه,Muslim,Employee,theft,1
"2,013",male,13,,redaing & writing,Muslim,Employee,theft,1
"2,013",male,30,single,ابتدائيه عامه,Muslim,Employee,theft,1
"2,013",male,46,married,الصف الثالث الثانوى,Muslim,Employee,theft,1
"2,013",male,25,single,High school,Muslim,Employee,theft,1
"2,013",female,20,married,High school,Muslim,Employee,theft,1
"2,013",male,31,single,شهاده الاعداديه العامه,Muslim,Employee,theft,1
"2,013",male,15,single,High school,Muslim,Employee,theft,1
"2,013",male,30,single,uneducated,Muslim,Employee,theft,1
"2,013",male,39,married,redaing & writing,Muslim,Employee,theft,1
"2,013",male,42,married,redaing & writing,Muslim,Employee,theft,1
"2,013",male,25,single,شهاده الاعداديه العامه,Muslim,Employee,theft,1
"2,013",female,34,married,University,Muslim,Employee,theft,1
"2,013",male,26,married,شهاده الاعداديه العامه,Muslim,Employee,theft,1
"2,013",male,32,married,redaing & writing,Muslim,Employee,theft,1
"2,013",male,46,single,High school,Muslim,Employee,theft,1
"2,013",female,35,single,Undefined,Muslim,Employee,theft,1
"2,013",female,43,married,شهاده الاعداديه العامه,Muslim,Employee,theft,1
"2,013",male,53,married,Middle school,Muslim,Employee,theft,1
"2,013",male,50,married,Undefined,Muslim,Employee,theft,1
"2,013",male,28,married,redaing & writing,Muslim,Employee,theft,1
"2,013",male,38,married,High school,Muslim,Employee,theft,1
"2,013",female,32,married,0,Christian,Employee,theft,1
"2,013",male,46,single,redaing & writing,Muslim,Employee,theft,1
"2,013",male,24,single,uneducated,Muslim,Employee,theft,1
"2,013",female,4,single,,Muslim,Employee,theft,1
"2,013",female,32,married,0,Christian,Employee,theft,1
"2,013",male,26,married,شهاده الاعداديه العامه,Muslim,Employee,theft,1
"2,013",female,4,single,اقل من الابتدائيه العامه,Muslim,Employee,theft,1
"2,013",male,21,,0,,Employee,theft,1
"2,013",male,27,single,redaing & writing,Muslim,Employee,theft,1
"2,013",male,25,single,redaing & writing,Muslim,Employee,theft,1
"2,013",female,4,,دون سن التعليم,Muslim,Employee,theft,1
"2,013",male,25,single,Undefined,Muslim,Employee,theft,1
"2,013",male,25,single,High school,Muslim,Employee,theft,1
"2,013",female,32,single,redaing & writing,Christian,Employee,theft,1
"2,013",male,37,married,شهاده الاعداديه العامه,Muslim,Employee,theft,1
"2,013",female,26,single,ابتدائيه عامه,Christian,Employee,theft,1
"2,013",male,23,,,,Employee,theft,1
"2,013",female,40,married,High school,Christian,Employee,theft,1
"2,013",male,30,married,شهاده الاعداديه العامه,Muslim,Employee,theft,1
"2,013",male,24,single,High school,Muslim,Employee,theft,1
"2,013",male,25,single,Middle school,Muslim,Employee,theft,1
"2,013",male,29,single,الصف الثالث الثانوى,Muslim,Employee,theft,1
"2,013",male,44,married,redaing & writing,Muslim,Employee,theft,1
"2,013",female,36,single,0,Christian,Employee,theft,1
"2,013",male,28,single,High school,Muslim,Employee,theft,1
"2,013",male,34,married,الصف الثالث الثانوى,Muslim,Employee,theft,1
"2,013",male,21,married,ثانويه Undefinedه,Muslim,Employee,theft,1
"2,013",male,26,single,redaing & writing,Muslim,Employee,theft,1
"2,013",female,31,single,redaing & writing,Muslim,Employee,theft,1
"2,013",male,25,single,ابتدائيه عامه,Muslim,Employee,theft,1
"2,013",male,4,single,الصف الاول الابتدائى,Christian,Employee,theft,1
"2,013",female,25,single,Middle school,Muslim,Employee,theft,1
"2,013",female,24,married,University,Muslim,Employee,theft,1
"2,013",female,28,single,redaing & writing,Muslim,Employee,theft,1
"2,013",male,28,single,High school,Muslim,Employee,theft,1
"2,013",male,15,single,الصف الثالث الثانوى,Muslim,Employee,theft,1
"2,013",female,26,married,High school,Muslim,Employee,theft,1
"2,013",female,22,single,ابتدائيه عامه,Muslim,Employee,theft,1
"2,013",male,15,single,University,,Employee,theft,1
"2,013",male,31,single,science high school,Muslim,Employee,theft,1
"2,013",male,14,single,الصف الثالث الابتدائى,Muslim,Employee,theft,1
"2,013",male,41,single,redaing & writing,Muslim,Employee,theft,1
"2,013",male,23,single,Middle school,Hindu,Employee,theft,1
"2,013",male,42,married,بكالوريس اقتصاد,Muslim,Employee,theft,1
"2,013",male,32,single,Middle school,Muslim,Employee,theft,1
"2,013",male,22,single,Middle school,Muslim,Employee,theft,1
"2,013",male,29,single,ابتدائيه عامه,Muslim,Employee,theft,1
"2,013",male,50,single,بكالوريس علوم هندسيه Undefinedه,Muslim,Employee,theft,1
"2,013",female,38,married,redaing & writing,Christian,Employee,theft,1
"2,013",male,44,married,شهادات Universityه,Christian,Employee,theft,1
"2,013",male,25,single,uneducated,Muslim,Employee,theft,1
"2,013",male,21,,,,Employee,theft,1
"2,013",female,24,single,redaing & writing,Muslim,Employee,theft,1
"2,013",female,39,married,redaing & writing,Muslim,Employee,theft,1
"2,013",female,28,single,redaing & writing,Muslim,Employee,theft,1
"2,013",male,24,married,ابتدائيه عامه,Muslim,Employee,theft,1
"2,013",male,22,single,redaing & writing,Muslim,Employee,theft,1
"2,013",female,23,single,redaing & writing,Muslim,Employee,theft,1
"2,013",female,38,single,redaing & writing,Muslim,Employee,theft,1
"2,013",female,22,single,Middle school,Muslim,Employee,theft,1
"2,013",male,28,married,ابتدائيه عامه,Muslim,Employee,theft,1
"2,013",male,20,single,University,Muslim,Employee,theft,1
"2,013",female,21,single,Middle school,Muslim,Employee,theft,1
"2,013",male,40,married,ابتدائيه عامه,Muslim,Employee,theft,1
"2,013",male,43,married,Middle school,Muslim,Employee,theft,1
"2,013",male,31,single,redaing & writing,Muslim,Employee,theft,1
"2,013",male,28,single,High school,Muslim,Employee,theft,1
"2,013",male,24,single,redaing & writing,Muslim,Employee,theft,1
"2,013",male,28,single,Middle school,Muslim,Employee,theft,1
"2,013",male,21,single,ابتدائيه عامه,Muslim,Employee,theft,1
"2,013",male,30,married,redaing & writing,Muslim,Employee,theft,1
"2,013",male,30,single,Middle school,Muslim,Employee,theft,1
"2,013",male,54,,,,Employee,theft,1
"2,013",male,,single,,,Employee,theft,1
"2,013",female,24,single,redaing & writing,Muslim,Employee,theft,1
"2,013",male,25,single,redaing & writing,Muslim,Employee,theft,1
"2,013",male,51,single,University,Muslim,Employee,theft,1
"2,013",male,24,single,redaing & writing,Muslim,Employee,theft,1
"2,013",female,21,single,redaing & writing,Muslim,Employee,theft,1
"2,013",male,29,single,Middle school,Muslim,Employee,theft,1
"2,013",female,25,single,Middle school,Muslim,Employee,theft,1
"2,013",male,44,single,redaing & writing,Muslim,Employee,theft,1
"2,013",male,57,married,diploma فى التعليم,Muslim,Employee,theft,1
"2,013",male,21,single,Middle school,Muslim,Employee,theft,1
"2,013",male,28,single,ابتدائيه عامه,Muslim,Employee,theft,1
"2,013",male,22,single,Middle school,Muslim,Employee,theft,1
"2,013",male,29,married,الصف الاول الاعدادى,Muslim,Employee,theft,1
"2,013",female,34,married,redaing & writing,Muslim,Employee,theft,1
"2,013",male,30,single,uneducated,Muslim,Employee,theft,1
"2,013",female,74,married,شهادات Universityه,Christian,Employee,theft,1
"2,013",female,52,married,diploma,Hindu,Employee,theft,1
"2,013",female,41,divorced,uneducated,Muslim,Employee,theft,1
"2,013",male,50,married,University,Christian,Employee,theft,1
"2,013",male,30,married,High school,Muslim,Employee,theft,1
"2,013",male,24,married,Middle school,Muslim,Employee,theft,1
"2,013",male,21,single,Middle school,Muslim,Employee,theft,1
"2,013",female,40,,,,Employee,theft,1
"2,013",female,31,married,redaing & writing,Christian,Employee,theft,1
"2,013",female,29,single,redaing & writing,Christian,Employee,theft,1
"2,013",female,44,single,science high school,Muslim,Employee,theft,1
"2,013",female,31,married,redaing & writing,Christian,Employee,theft,1
"2,013",female,40,single,redaing & writing,Christian,Employee,theft,1
"2,013",female,30,single,ثانويه Undefinedه,Christian,Employee,theft,1
"2,013",female,28,married,شهاده الاعداديه العامه,Muslim,Employee,theft,1
"2,013",male,19,married,University,Muslim,Employee,theft,1
"2,013",female,19,single,Middle school,Hindu,Employee,theft,1
"2,013",male,31,single,Middle school,Muslim,Employee,theft,1
"2,013",female,22,single,Middle school,Undefined,Employee,theft,1
"2,013",male,22,single,redaing & writing,Muslim,Employee,theft,1
"2,013",female,25,single,redaing & writing,Muslim,Employee,theft,1
"2,013",female,1,single,,Muslim,Employee,theft,1
"2,013",male,25,single,Middle school,Muslim,Employee,theft,1
"2,013",female,24,single,Middle school,Muslim,Employee,theft,1
"2,013",male,27,married,Middle school,Muslim,Employee,theft,1
"2,013",male,23,,,,Employee,theft,1
"2,013",female,22,single,Secondary literary,Muslim,Employee,theft,1
"2,013",female,31,single,ابتدائيه عامه,Christian,Employee,theft,1
"2,013",female,25,single,High school,Muslim,Employee,theft,1
"2,013",female,31,single,شهاده الاعداديه العامه,Christian,Employee,theft,1
"2,013",male,33,married,redaing & writing,Muslim,Employee,theft,1
"2,013",female,23,married,High school,Muslim,Employee,theft,1
"2,013",male,23,single,Middle school,Muslim,Employee,theft,1
"2,013",female,28,single,redaing & writing,Muslim,Employee,theft,1
"2,013",male,32,single,uneducated,Hindu,Employee,theft,1
"2,013",male,33,single,Middle school,Muslim,Employee,theft,1
"2,013",female,29,married,بكالوريوس في ادارة الاعمال,Muslim,Employee,theft,1
"2,013",male,32,single,uneducated,Muslim,Employee,theft,1
"2,013",female,22,single,High school,Muslim,Employee,theft,1
"2,013",female,33,single,High school,Christian,Employee,theft,1
"2,013",female,30,married,redaing & writing,Muslim,Employee,theft,1
"2,013",male,22,single,Middle school,Muslim,Employee,theft,1
"2,013",male,30,single,Undefined,Muslim,Employee,theft,1
"2,013",female,33,single,الصف الثانى الاعدادى,Muslim,Employee,theft,1
"2,013",male,21,single,science high school,Hindu,Employee,theft,1
"2,013",female,25,married,Middle school,Christian,Employee,theft,1
"2,013",female,29,single,اقل من الابتدائيه العامه,Muslim,Employee,theft,1
"2,013",male,21,single,Middle school,Muslim,Employee,theft,1
"2,013",female,45,married,redaing & writing,Muslim,Employee,theft,1
"2,013",female,34,single,redaing & writing,Muslim,Employee,theft,1
"2,013",female,32,single,redaing & writing,Muslim,Employee,theft,1
"2,013",female,32,single,ابتدائيه عامه,Muslim,Employee,theft,1
"2,013",male,29,married,redaing & writing,Muslim,Employee,theft,1
"2,013",male,29,Undefined,0,Undefined,Employee,theft,1
"2,013",male,36,,,,Employee,theft,1
"2,013",female,35,married,redaing & writing,Christian,Employee,theft,1
"2,013",male,32,single,High school,Muslim,Employee,theft,1
"2,013",female,31,married,High school,Muslim,Employee,theft,1
"2,013",male,23,single,,,Employee,theft,1
"2,013",female,37,single,Middle school,Muslim,Employee,theft,1
"2,013",female,22,Undefined,0,Muslim,Employee,theft,1
"2,013",female,35,married,redaing & writing,Muslim,Employee,theft,1
"2,013",male,17,single,الصف الثالث الثانوى,Muslim,Employee,theft,1
"2,013",female,30,married,redaing & writing,Muslim,Employee,theft,1
"2,013",male,38,single,0,Muslim,Employee,theft,1
"2,013",male,41,single,بكالوريس العلوم الزراعية,Hindu,Employee,theft,1
"2,013",male,36,married,redaing & writing,Muslim,Employee,theft,1
"2,013",female,39,married,High school,Muslim,Employee,theft,1
"2,013",female,32,married,شهادات Universityه,Muslim,Employee,theft,1
"2,013",female,21,single,شهاده الاعداديه العامه,Muslim,Employee,theft,1
